month,metric,path,value
2022-05,exit_visits,/15Jul-daily-italian-lesson.html,63
2022-06,exit_visits,/15Jul-daily-italian-lesson.html,30
2022-07,exit_visits,/15Jul-daily-italian-lesson.html,36
2022-08,exit_visits,/15Jul-daily-italian-lesson.html,28
2022-09,exit_visits,/15Jul-daily-italian-lesson.html,32
2022-10,exit_visits,/15Jul-daily-italian-lesson.html,44
2022-11,exit_visits,/15Jul-daily-italian-lesson.html,66
2022-12,exit_visits,/15Jul-daily-italian-lesson.html,56
2023-01,exit_visits,/15Jul-daily-italian-lesson.html,48
2023-02,exit_visits,/15Jul-daily-italian-lesson.html,60
2023-03,exit_visits,/15Jul-daily-italian-lesson.html,62
2023-04,exit_visits,/15Jul-daily-italian-lesson.html,75
2023-05,exit_visits,/15Jul-daily-italian-lesson.html,66
2023-06,exit_visits,/15Jul-daily-italian-lesson.html,66
2023-07,exit_visits,/15Jul-daily-italian-lesson.html,48
2023-08,exit_visits,/15Jul-daily-italian-lesson.html,48
2023-09,exit_visits,/15Jul-daily-italian-lesson.html,57
2023-10,exit_visits,/15Jul-daily-italian-lesson.html,69
2023-11,exit_visits,/15Jul-daily-italian-lesson.html,71
2023-12,exit_visits,/15Jul-daily-italian-lesson.html,43
2024-01,exit_visits,/15Jul-daily-italian-lesson.html,59
2024-02,exit_visits,/15Jul-daily-italian-lesson.html,79
2024-03,exit_visits,/15Jul-daily-italian-lesson.html,55
2024-04,exit_visits,/15Jul-daily-italian-lesson.html,66
2024-05,exit_visits,/15Jul-daily-italian-lesson.html,73
2024-06,exit_visits,/15Jul-daily-italian-lesson.html,39
2024-07,exit_visits,/15Jul-daily-italian-lesson.html,47
2024-08,exit_visits,/15Jul-daily-italian-lesson.html,44
2024-09,exit_visits,/15Jul-daily-italian-lesson.html,58
2024-10,exit_visits,/15Jul-daily-italian-lesson.html,86
2024-11,exit_visits,/15Jul-daily-italian-lesson.html,41
2024-12,exit_visits,/15Jul-daily-italian-lesson.html,58
2025-01,exit_visits,/15Jul-daily-italian-lesson.html,56
2025-02,exit_visits,/15Jul-daily-italian-lesson.html,131
2025-03,exit_visits,/15Jul-daily-italian-lesson.html,137
2025-04,exit_visits,/15Jul-daily-italian-lesson.html,112
2025-05,exit_visits,/15Jul-daily-italian-lesson.html,122
2025-06,exit_visits,/15Jul-daily-italian-lesson.html,90
2025-07,exit_visits,/15Jul-daily-italian-lesson.html,101
2025-08,exit_visits,/15Jul-daily-italian-lesson.html,95
2025-09,exit_visits,/15Jul-daily-italian-lesson.html,114
2025-10,exit_visits,/15Jul-daily-italian-lesson.html,80
2025-11,exit_visits,/15Jul-daily-italian-lesson.html,90
2025-12,exit_visits,/15Jul-daily-italian-lesson.html,90
2026-01,exit_visits,/15Jul-daily-italian-lesson.html,191
2026-02,exit_visits,/15Jul-daily-italian-lesson.html,218
2026-03,exit_visits,/15Jul-daily-italian-lesson.html,195
2026-04,exit_visits,/15Jul-daily-italian-lesson.html,172
2026-05,exit_visits,/15Jul-daily-italian-lesson.html,182
2026-06,exit_visits,/15Jul-daily-italian-lesson.html,141
2026-07,exit_visits,/15Jul-daily-italian-lesson.html,503
2026-08,exit_visits,/15Jul-daily-italian-lesson.html,65
2026-09,exit_visits,/15Jul-daily-italian-lesson.html,55
2020-09,exit_visits,/french-for-finish.html,332
2020-10,exit_visits,/french-for-finish.html,331
2020-11,exit_visits,/french-for-finish.html,379
2020-12,exit_visits,/french-for-finish.html,323
2021-01,exit_visits,/french-for-finish.html,393
2021-02,exit_visits,/french-for-finish.html,328
2021-03,exit_visits,/french-for-finish.html,338
2021-04,exit_visits,/french-for-finish.html,264
2021-05,exit_visits,/french-for-finish.html,308
2021-06,exit_visits,/french-for-finish.html,199
2021-07,exit_visits,/french-for-finish.html,111
2021-08,exit_visits,/french-for-finish.html,121
2021-09,exit_visits,/french-for-finish.html,220
2021-10,exit_visits,/french-for-finish.html,221
2021-11,exit_visits,/french-for-finish.html,187
2021-12,exit_visits,/french-for-finish.html,140
2022-01,exit_visits,/french-for-finish.html,162
2022-02,exit_visits,/french-for-finish.html,136
2022-03,exit_visits,/french-for-finish.html,156
2022-04,exit_visits,/french-for-finish.html,121
2022-05,exit_visits,/french-for-finish.html,104
2022-06,exit_visits,/french-for-finish.html,82
2022-07,exit_visits,/french-for-finish.html,66
2022-08,exit_visits,/french-for-finish.html,62
2022-09,exit_visits,/french-for-finish.html,80
2022-10,exit_visits,/french-for-finish.html,84
2022-11,exit_visits,/french-for-finish.html,85
2022-12,exit_visits,/french-for-finish.html,72
2023-01,exit_visits,/french-for-finish.html,59
2023-02,exit_visits,/french-for-finish.html,38
2023-03,exit_visits,/french-for-finish.html,46
2023-04,exit_visits,/french-for-finish.html,45
2023-05,exit_visits,/french-for-finish.html,60
2023-06,exit_visits,/french-for-finish.html,83
2023-07,exit_visits,/french-for-finish.html,39
2023-08,exit_visits,/french-for-finish.html,42
2023-09,exit_visits,/french-for-finish.html,48
2023-10,exit_visits,/french-for-finish.html,37
2023-11,exit_visits,/french-for-finish.html,43
2023-12,exit_visits,/french-for-finish.html,41
2024-01,exit_visits,/french-for-finish.html,63
2024-02,exit_visits,/french-for-finish.html,29
2024-03,exit_visits,/french-for-finish.html,37
2024-04,exit_visits,/french-for-finish.html,38
2024-05,exit_visits,/french-for-finish.html,54
2024-06,exit_visits,/french-for-finish.html,34
2024-07,exit_visits,/french-for-finish.html,52
2024-08,exit_visits,/french-for-finish.html,43
2024-09,exit_visits,/french-for-finish.html,35
2024-10,exit_visits,/french-for-finish.html,94
2024-11,exit_visits,/french-for-finish.html,45
2024-12,exit_visits,/french-for-finish.html,37
2025-01,exit_visits,/french-for-finish.html,46
2025-02,exit_visits,/french-for-finish.html,75
2025-03,exit_visits,/french-for-finish.html,69
2025-04,exit_visits,/french-for-finish.html,70
2025-05,exit_visits,/french-for-finish.html,92
2025-06,exit_visits,/french-for-finish.html,72
2025-07,exit_visits,/french-for-finish.html,74
2025-08,exit_visits,/french-for-finish.html,73
2025-09,exit_visits,/french-for-finish.html,85
2025-12,exit_visits,/french-for-finish.html,51
2026-01,exit_visits,/french-for-finish.html,96
2026-02,exit_visits,/french-for-finish.html,72
2026-04,exit_visits,/french-for-finish.html,59
2020-09,exit_visits,/spanish-verb-mentir.html,490
2020-10,exit_visits,/spanish-verb-mentir.html,528
2020-11,exit_visits,/spanish-verb-mentir.html,389
2020-12,exit_visits,/spanish-verb-mentir.html,311
2021-01,exit_visits,/spanish-verb-mentir.html,287
2021-02,exit_visits,/spanish-verb-mentir.html,306
2021-03,exit_visits,/spanish-verb-mentir.html,312
2021-04,exit_visits,/spanish-verb-mentir.html,263
2021-05,exit_visits,/spanish-verb-mentir.html,204
2021-06,exit_visits,/spanish-verb-mentir.html,114
2021-07,exit_visits,/spanish-verb-mentir.html,70
2021-08,exit_visits,/spanish-verb-mentir.html,125
2021-09,exit_visits,/spanish-verb-mentir.html,304
2021-10,exit_visits,/spanish-verb-mentir.html,266
2021-11,exit_visits,/spanish-verb-mentir.html,202
2021-12,exit_visits,/spanish-verb-mentir.html,164
2022-01,exit_visits,/spanish-verb-mentir.html,173
2022-02,exit_visits,/spanish-verb-mentir.html,187
2022-03,exit_visits,/spanish-verb-mentir.html,172
2022-04,exit_visits,/spanish-verb-mentir.html,146
2022-05,exit_visits,/spanish-verb-mentir.html,137
2022-06,exit_visits,/spanish-verb-mentir.html,69
2022-07,exit_visits,/spanish-verb-mentir.html,83
2022-08,exit_visits,/spanish-verb-mentir.html,111
2022-09,exit_visits,/spanish-verb-mentir.html,136
2022-10,exit_visits,/spanish-verb-mentir.html,220
2022-11,exit_visits,/spanish-verb-mentir.html,193
2022-12,exit_visits,/spanish-verb-mentir.html,94
2023-01,exit_visits,/spanish-verb-mentir.html,150
2023-02,exit_visits,/spanish-verb-mentir.html,129
2023-03,exit_visits,/spanish-verb-mentir.html,123
2023-04,exit_visits,/spanish-verb-mentir.html,98
2023-05,exit_visits,/spanish-verb-mentir.html,118
2023-06,exit_visits,/spanish-verb-mentir.html,92
2023-07,exit_visits,/spanish-verb-mentir.html,90
2023-08,exit_visits,/spanish-verb-mentir.html,121
2023-09,exit_visits,/spanish-verb-mentir.html,166
2023-10,exit_visits,/spanish-verb-mentir.html,183
2023-11,exit_visits,/spanish-verb-mentir.html,150
2023-12,exit_visits,/spanish-verb-mentir.html,113
2024-01,exit_visits,/spanish-verb-mentir.html,259
2024-02,exit_visits,/spanish-verb-mentir.html,392
2024-03,exit_visits,/spanish-verb-mentir.html,366
2024-04,exit_visits,/spanish-verb-mentir.html,348
2024-05,exit_visits,/spanish-verb-mentir.html,407
2024-06,exit_visits,/spanish-verb-mentir.html,322
2024-07,exit_visits,/spanish-verb-mentir.html,345
2024-08,exit_visits,/spanish-verb-mentir.html,371
2024-09,exit_visits,/spanish-verb-mentir.html,410
2024-10,exit_visits,/spanish-verb-mentir.html,435
2024-11,exit_visits,/spanish-verb-mentir.html,394
2024-12,exit_visits,/spanish-verb-mentir.html,390
2025-01,exit_visits,/spanish-verb-mentir.html,434
2025-02,exit_visits,/spanish-verb-mentir.html,516
2025-03,exit_visits,/spanish-verb-mentir.html,532
2025-04,exit_visits,/spanish-verb-mentir.html,459
2025-05,exit_visits,/spanish-verb-mentir.html,508
2025-06,exit_visits,/spanish-verb-mentir.html,423
2025-07,exit_visits,/spanish-verb-mentir.html,400
2025-08,exit_visits,/spanish-verb-mentir.html,404
2025-09,exit_visits,/spanish-verb-mentir.html,470
2025-10,exit_visits,/spanish-verb-mentir.html,397
2025-11,exit_visits,/spanish-verb-mentir.html,313
2025-12,exit_visits,/spanish-verb-mentir.html,387
2026-01,exit_visits,/spanish-verb-mentir.html,465
2026-02,exit_visits,/spanish-verb-mentir.html,424
2026-03,exit_visits,/spanish-verb-mentir.html,486
2026-04,exit_visits,/spanish-verb-mentir.html,429
2026-05,exit_visits,/spanish-verb-mentir.html,431
2026-06,exit_visits,/spanish-verb-mentir.html,424
2026-07,exit_visits,/spanish-verb-mentir.html,432
2026-08,exit_visits,/spanish-verb-mentir.html,426
2026-09,exit_visits,/spanish-verb-mentir.html,223
2020-09,exit_visits,/french-verb-pouvoir.html,327
2020-10,exit_visits,/french-verb-pouvoir.html,278
2020-11,exit_visits,/french-verb-pouvoir.html,283
2020-12,exit_visits,/french-verb-pouvoir.html,192
2021-01,exit_visits,/french-verb-pouvoir.html,309
2021-02,exit_visits,/french-verb-pouvoir.html,321
2021-03,exit_visits,/french-verb-pouvoir.html,304
2021-04,exit_visits,/french-verb-pouvoir.html,262
2021-05,exit_visits,/french-verb-pouvoir.html,217
2021-06,exit_visits,/french-verb-pouvoir.html,145
2021-07,exit_visits,/french-verb-pouvoir.html,121
2021-08,exit_visits,/french-verb-pouvoir.html,146
2021-09,exit_visits,/french-verb-pouvoir.html,161
2021-10,exit_visits,/french-verb-pouvoir.html,162
2021-11,exit_visits,/french-verb-pouvoir.html,148
2021-12,exit_visits,/french-verb-pouvoir.html,96
2022-01,exit_visits,/french-verb-pouvoir.html,122
2022-02,exit_visits,/french-verb-pouvoir.html,88
2022-03,exit_visits,/french-verb-pouvoir.html,104
2022-04,exit_visits,/french-verb-pouvoir.html,84
2022-05,exit_visits,/french-verb-pouvoir.html,78
2022-06,exit_visits,/french-verb-pouvoir.html,55
2022-07,exit_visits,/french-verb-pouvoir.html,59
2022-08,exit_visits,/french-verb-pouvoir.html,48
2022-09,exit_visits,/french-verb-pouvoir.html,64
2022-10,exit_visits,/french-verb-pouvoir.html,51
2022-11,exit_visits,/french-verb-pouvoir.html,58
2022-12,exit_visits,/french-verb-pouvoir.html,69
2023-01,exit_visits,/french-verb-pouvoir.html,76
2023-02,exit_visits,/french-verb-pouvoir.html,74
2023-03,exit_visits,/french-verb-pouvoir.html,81
2023-04,exit_visits,/french-verb-pouvoir.html,57
2023-05,exit_visits,/french-verb-pouvoir.html,74
2023-06,exit_visits,/french-verb-pouvoir.html,66
2023-07,exit_visits,/french-verb-pouvoir.html,75
2023-08,exit_visits,/french-verb-pouvoir.html,77
2023-09,exit_visits,/french-verb-pouvoir.html,64
2023-10,exit_visits,/french-verb-pouvoir.html,62
2023-11,exit_visits,/french-verb-pouvoir.html,77
2023-12,exit_visits,/french-verb-pouvoir.html,83
2024-01,exit_visits,/french-verb-pouvoir.html,87
2024-02,exit_visits,/french-verb-pouvoir.html,92
2024-03,exit_visits,/french-verb-pouvoir.html,103
2024-04,exit_visits,/french-verb-pouvoir.html,121
2024-05,exit_visits,/french-verb-pouvoir.html,170
2024-06,exit_visits,/french-verb-pouvoir.html,132
2024-07,exit_visits,/french-verb-pouvoir.html,182
2024-08,exit_visits,/french-verb-pouvoir.html,255
2024-09,exit_visits,/french-verb-pouvoir.html,224
2024-10,exit_visits,/french-verb-pouvoir.html,222
2024-11,exit_visits,/french-verb-pouvoir.html,83
2024-12,exit_visits,/french-verb-pouvoir.html,112
2025-01,exit_visits,/french-verb-pouvoir.html,77
2025-02,exit_visits,/french-verb-pouvoir.html,173
2025-03,exit_visits,/french-verb-pouvoir.html,153
2025-04,exit_visits,/french-verb-pouvoir.html,139
2025-05,exit_visits,/french-verb-pouvoir.html,114
2025-06,exit_visits,/french-verb-pouvoir.html,125
2025-07,exit_visits,/french-verb-pouvoir.html,107
2025-08,exit_visits,/french-verb-pouvoir.html,145
2025-09,exit_visits,/french-verb-pouvoir.html,141
2025-10,exit_visits,/french-verb-pouvoir.html,80
2025-11,exit_visits,/french-verb-pouvoir.html,93
2025-12,exit_visits,/french-verb-pouvoir.html,179
2026-01,exit_visits,/french-verb-pouvoir.html,191
2026-02,exit_visits,/french-verb-pouvoir.html,252
2026-03,exit_visits,/french-verb-pouvoir.html,710
2026-04,exit_visits,/french-verb-pouvoir.html,366
2026-05,exit_visits,/french-verb-pouvoir.html,513
2026-06,exit_visits,/french-verb-pouvoir.html,291
2026-07,exit_visits,/french-verb-pouvoir.html,160
2026-08,exit_visits,/french-verb-pouvoir.html,83
2026-09,exit_visits,/french-verb-pouvoir.html,49
2020-09,exit_visits,/spanish-verb-encontrar.html,172
2020-10,exit_visits,/spanish-verb-encontrar.html,211
2020-11,exit_visits,/spanish-verb-encontrar.html,181
2020-12,exit_visits,/spanish-verb-encontrar.html,235
2021-01,exit_visits,/spanish-verb-encontrar.html,213
2021-02,exit_visits,/spanish-verb-encontrar.html,294
2021-03,exit_visits,/spanish-verb-encontrar.html,288
2021-04,exit_visits,/spanish-verb-encontrar.html,261
2021-05,exit_visits,/spanish-verb-encontrar.html,189
2021-06,exit_visits,/spanish-verb-encontrar.html,101
2021-07,exit_visits,/spanish-verb-encontrar.html,93
2021-08,exit_visits,/spanish-verb-encontrar.html,109
2021-09,exit_visits,/spanish-verb-encontrar.html,193
2021-10,exit_visits,/spanish-verb-encontrar.html,170
2021-11,exit_visits,/spanish-verb-encontrar.html,232
2021-12,exit_visits,/spanish-verb-encontrar.html,133
2022-01,exit_visits,/spanish-verb-encontrar.html,141
2022-02,exit_visits,/spanish-verb-encontrar.html,152
2022-03,exit_visits,/spanish-verb-encontrar.html,143
2022-04,exit_visits,/spanish-verb-encontrar.html,140
2022-05,exit_visits,/spanish-verb-encontrar.html,60
2022-06,exit_visits,/spanish-verb-encontrar.html,45
2022-07,exit_visits,/spanish-verb-encontrar.html,34
2022-08,exit_visits,/spanish-verb-encontrar.html,50
2022-09,exit_visits,/spanish-verb-encontrar.html,75
2022-10,exit_visits,/spanish-verb-encontrar.html,42
2022-11,exit_visits,/spanish-verb-encontrar.html,50
2022-12,exit_visits,/spanish-verb-encontrar.html,45
2023-01,exit_visits,/spanish-verb-encontrar.html,44
2023-02,exit_visits,/spanish-verb-encontrar.html,46
2023-03,exit_visits,/spanish-verb-encontrar.html,39
2023-04,exit_visits,/spanish-verb-encontrar.html,34
2023-05,exit_visits,/spanish-verb-encontrar.html,41
2023-06,exit_visits,/spanish-verb-encontrar.html,40
2023-07,exit_visits,/spanish-verb-encontrar.html,44
2023-08,exit_visits,/spanish-verb-encontrar.html,55
2023-09,exit_visits,/spanish-verb-encontrar.html,85
2023-10,exit_visits,/spanish-verb-encontrar.html,125
2023-11,exit_visits,/spanish-verb-encontrar.html,123
2023-12,exit_visits,/spanish-verb-encontrar.html,87
2024-01,exit_visits,/spanish-verb-encontrar.html,99
2024-02,exit_visits,/spanish-verb-encontrar.html,75
2024-03,exit_visits,/spanish-verb-encontrar.html,95
2024-04,exit_visits,/spanish-verb-encontrar.html,80
2024-05,exit_visits,/spanish-verb-encontrar.html,113
2024-06,exit_visits,/spanish-verb-encontrar.html,85
2024-07,exit_visits,/spanish-verb-encontrar.html,58
2024-08,exit_visits,/spanish-verb-encontrar.html,64
2024-09,exit_visits,/spanish-verb-encontrar.html,112
2024-10,exit_visits,/spanish-verb-encontrar.html,114
2024-11,exit_visits,/spanish-verb-encontrar.html,110
2024-12,exit_visits,/spanish-verb-encontrar.html,90
2025-01,exit_visits,/spanish-verb-encontrar.html,153
2025-02,exit_visits,/spanish-verb-encontrar.html,255
2025-03,exit_visits,/spanish-verb-encontrar.html,201
2025-04,exit_visits,/spanish-verb-encontrar.html,176
2025-05,exit_visits,/spanish-verb-encontrar.html,165
2025-06,exit_visits,/spanish-verb-encontrar.html,143
2025-07,exit_visits,/spanish-verb-encontrar.html,116
2025-08,exit_visits,/spanish-verb-encontrar.html,163
2025-09,exit_visits,/spanish-verb-encontrar.html,252
2025-10,exit_visits,/spanish-verb-encontrar.html,121
2025-11,exit_visits,/spanish-verb-encontrar.html,96
2025-12,exit_visits,/spanish-verb-encontrar.html,281
2026-01,exit_visits,/spanish-verb-encontrar.html,696
2026-02,exit_visits,/spanish-verb-encontrar.html,471
2026-03,exit_visits,/spanish-verb-encontrar.html,667
2026-04,exit_visits,/spanish-verb-encontrar.html,337
2026-05,exit_visits,/spanish-verb-encontrar.html,193
2026-06,exit_visits,/spanish-verb-encontrar.html,384
2026-07,exit_visits,/spanish-verb-encontrar.html,146
2026-08,exit_visits,/spanish-verb-encontrar.html,133
2026-09,exit_visits,/spanish-verb-encontrar.html,107
2020-09,exit_visits,/spanish-verb-pedir.html,156
2020-10,exit_visits,/spanish-verb-pedir.html,199
2020-11,exit_visits,/spanish-verb-pedir.html,172
2020-12,exit_visits,/spanish-verb-pedir.html,212
2021-01,exit_visits,/spanish-verb-pedir.html,287
2021-02,exit_visits,/spanish-verb-pedir.html,387
2021-03,exit_visits,/spanish-verb-pedir.html,270
2021-04,exit_visits,/spanish-verb-pedir.html,252
2021-05,exit_visits,/spanish-verb-pedir.html,241
2021-06,exit_visits,/spanish-verb-pedir.html,195
2021-07,exit_visits,/spanish-verb-pedir.html,180
2021-08,exit_visits,/spanish-verb-pedir.html,199
2021-09,exit_visits,/spanish-verb-pedir.html,245
2021-10,exit_visits,/spanish-verb-pedir.html,302
2021-11,exit_visits,/spanish-verb-pedir.html,214
2021-12,exit_visits,/spanish-verb-pedir.html,215
2022-01,exit_visits,/spanish-verb-pedir.html,219
2022-02,exit_visits,/spanish-verb-pedir.html,226
2022-03,exit_visits,/spanish-verb-pedir.html,216
2022-04,exit_visits,/spanish-verb-pedir.html,207
2022-05,exit_visits,/spanish-verb-pedir.html,211
2022-06,exit_visits,/spanish-verb-pedir.html,137
2022-07,exit_visits,/spanish-verb-pedir.html,194
2022-08,exit_visits,/spanish-verb-pedir.html,220
2022-09,exit_visits,/spanish-verb-pedir.html,235
2022-10,exit_visits,/spanish-verb-pedir.html,253
2022-11,exit_visits,/spanish-verb-pedir.html,195
2022-12,exit_visits,/spanish-verb-pedir.html,133
2023-01,exit_visits,/spanish-verb-pedir.html,123
2023-02,exit_visits,/spanish-verb-pedir.html,85
2023-03,exit_visits,/spanish-verb-pedir.html,125
2023-04,exit_visits,/spanish-verb-pedir.html,94
2023-05,exit_visits,/spanish-verb-pedir.html,112
2023-06,exit_visits,/spanish-verb-pedir.html,58
2023-07,exit_visits,/spanish-verb-pedir.html,66
2023-08,exit_visits,/spanish-verb-pedir.html,93
2023-09,exit_visits,/spanish-verb-pedir.html,103
2023-10,exit_visits,/spanish-verb-pedir.html,110
2023-11,exit_visits,/spanish-verb-pedir.html,107
2023-12,exit_visits,/spanish-verb-pedir.html,71
2024-01,exit_visits,/spanish-verb-pedir.html,93
2024-02,exit_visits,/spanish-verb-pedir.html,86
2024-03,exit_visits,/spanish-verb-pedir.html,79
2024-04,exit_visits,/spanish-verb-pedir.html,80
2024-05,exit_visits,/spanish-verb-pedir.html,97
2024-06,exit_visits,/spanish-verb-pedir.html,65
2024-07,exit_visits,/spanish-verb-pedir.html,103
2024-08,exit_visits,/spanish-verb-pedir.html,80
2024-09,exit_visits,/spanish-verb-pedir.html,123
2024-10,exit_visits,/spanish-verb-pedir.html,136
2024-11,exit_visits,/spanish-verb-pedir.html,80
2024-12,exit_visits,/spanish-verb-pedir.html,54
2025-01,exit_visits,/spanish-verb-pedir.html,79
2025-02,exit_visits,/spanish-verb-pedir.html,150
2025-03,exit_visits,/spanish-verb-pedir.html,155
2025-04,exit_visits,/spanish-verb-pedir.html,90
2025-05,exit_visits,/spanish-verb-pedir.html,133
2025-06,exit_visits,/spanish-verb-pedir.html,111
2025-07,exit_visits,/spanish-verb-pedir.html,122
2025-08,exit_visits,/spanish-verb-pedir.html,108
2025-09,exit_visits,/spanish-verb-pedir.html,105
2025-10,exit_visits,/spanish-verb-pedir.html,93
2025-12,exit_visits,/spanish-verb-pedir.html,72
2026-02,exit_visits,/spanish-verb-pedir.html,187
2026-03,exit_visits,/spanish-verb-pedir.html,188
2026-04,exit_visits,/spanish-verb-pedir.html,248
2026-05,exit_visits,/spanish-verb-pedir.html,182
2026-06,exit_visits,/spanish-verb-pedir.html,204
2026-07,exit_visits,/spanish-verb-pedir.html,347
2026-08,exit_visits,/spanish-verb-pedir.html,227
2026-09,exit_visits,/spanish-verb-pedir.html,143
2020-09,exit_visits,/spanish-verb-nevar.html,335
2020-10,exit_visits,/spanish-verb-nevar.html,343
2020-11,exit_visits,/spanish-verb-nevar.html,312
2020-12,exit_visits,/spanish-verb-nevar.html,326
2021-01,exit_visits,/spanish-verb-nevar.html,274
2021-02,exit_visits,/spanish-verb-nevar.html,304
2021-03,exit_visits,/spanish-verb-nevar.html,293
2021-04,exit_visits,/spanish-verb-nevar.html,248
2021-05,exit_visits,/spanish-verb-nevar.html,191
2021-06,exit_visits,/spanish-verb-nevar.html,99
2021-07,exit_visits,/spanish-verb-nevar.html,104
2021-08,exit_visits,/spanish-verb-nevar.html,137
2021-09,exit_visits,/spanish-verb-nevar.html,252
2021-10,exit_visits,/spanish-verb-nevar.html,331
2021-11,exit_visits,/spanish-verb-nevar.html,300
2021-12,exit_visits,/spanish-verb-nevar.html,250
2022-01,exit_visits,/spanish-verb-nevar.html,278
2022-02,exit_visits,/spanish-verb-nevar.html,300
2022-03,exit_visits,/spanish-verb-nevar.html,252
2022-04,exit_visits,/spanish-verb-nevar.html,280
2022-05,exit_visits,/spanish-verb-nevar.html,226
2022-06,exit_visits,/spanish-verb-nevar.html,123
2022-07,exit_visits,/spanish-verb-nevar.html,126
2022-08,exit_visits,/spanish-verb-nevar.html,156
2022-09,exit_visits,/spanish-verb-nevar.html,238
2022-10,exit_visits,/spanish-verb-nevar.html,250
2022-11,exit_visits,/spanish-verb-nevar.html,220
2022-12,exit_visits,/spanish-verb-nevar.html,242
2023-01,exit_visits,/spanish-verb-nevar.html,241
2023-02,exit_visits,/spanish-verb-nevar.html,219
2023-03,exit_visits,/spanish-verb-nevar.html,254
2023-04,exit_visits,/spanish-verb-nevar.html,257
2023-05,exit_visits,/spanish-verb-nevar.html,221
2023-06,exit_visits,/spanish-verb-nevar.html,135
2023-07,exit_visits,/spanish-verb-nevar.html,145
2023-08,exit_visits,/spanish-verb-nevar.html,222
2023-09,exit_visits,/spanish-verb-nevar.html,345
2023-10,exit_visits,/spanish-verb-nevar.html,452
2023-11,exit_visits,/spanish-verb-nevar.html,437
2023-12,exit_visits,/spanish-verb-nevar.html,309
2024-01,exit_visits,/spanish-verb-nevar.html,434
2024-02,exit_visits,/spanish-verb-nevar.html,314
2024-03,exit_visits,/spanish-verb-nevar.html,273
2024-04,exit_visits,/spanish-verb-nevar.html,296
2024-05,exit_visits,/spanish-verb-nevar.html,179
2024-06,exit_visits,/spanish-verb-nevar.html,105
2024-07,exit_visits,/spanish-verb-nevar.html,150
2024-08,exit_visits,/spanish-verb-nevar.html,195
2024-09,exit_visits,/spanish-verb-nevar.html,315
2024-10,exit_visits,/spanish-verb-nevar.html,270
2024-11,exit_visits,/spanish-verb-nevar.html,218
2024-12,exit_visits,/spanish-verb-nevar.html,166
2025-01,exit_visits,/spanish-verb-nevar.html,235
2025-02,exit_visits,/spanish-verb-nevar.html,310
2025-03,exit_visits,/spanish-verb-nevar.html,227
2025-04,exit_visits,/spanish-verb-nevar.html,206
2025-05,exit_visits,/spanish-verb-nevar.html,209
2025-06,exit_visits,/spanish-verb-nevar.html,182
2025-07,exit_visits,/spanish-verb-nevar.html,140
2025-08,exit_visits,/spanish-verb-nevar.html,200
2025-09,exit_visits,/spanish-verb-nevar.html,279
2025-10,exit_visits,/spanish-verb-nevar.html,235
2025-11,exit_visits,/spanish-verb-nevar.html,106
2025-12,exit_visits,/spanish-verb-nevar.html,473
2026-01,exit_visits,/spanish-verb-nevar.html,806
2026-02,exit_visits,/spanish-verb-nevar.html,507
2026-03,exit_visits,/spanish-verb-nevar.html,537
2026-04,exit_visits,/spanish-verb-nevar.html,262
2026-05,exit_visits,/spanish-verb-nevar.html,171
2026-06,exit_visits,/spanish-verb-nevar.html,143
2026-07,exit_visits,/spanish-verb-nevar.html,110
2026-08,exit_visits,/spanish-verb-nevar.html,130
2026-09,exit_visits,/spanish-verb-nevar.html,87
2020-09,exit_visits,/29Oct-daily-italian-lesson.html,256
2020-10,exit_visits,/29Oct-daily-italian-lesson.html,230
2020-11,exit_visits,/29Oct-daily-italian-lesson.html,202
2020-12,exit_visits,/29Oct-daily-italian-lesson.html,188
2021-01,exit_visits,/29Oct-daily-italian-lesson.html,211
2021-02,exit_visits,/29Oct-daily-italian-lesson.html,333
2021-03,exit_visits,/29Oct-daily-italian-lesson.html,356
2021-04,exit_visits,/29Oct-daily-italian-lesson.html,247
2021-05,exit_visits,/29Oct-daily-italian-lesson.html,180
2021-06,exit_visits,/29Oct-daily-italian-lesson.html,89
2021-07,exit_visits,/29Oct-daily-italian-lesson.html,80
2021-08,exit_visits,/29Oct-daily-italian-lesson.html,95
2021-09,exit_visits,/29Oct-daily-italian-lesson.html,128
2021-10,exit_visits,/29Oct-daily-italian-lesson.html,166
2021-11,exit_visits,/29Oct-daily-italian-lesson.html,175
2021-12,exit_visits,/29Oct-daily-italian-lesson.html,144
2022-01,exit_visits,/29Oct-daily-italian-lesson.html,134
2022-02,exit_visits,/29Oct-daily-italian-lesson.html,169
2022-03,exit_visits,/29Oct-daily-italian-lesson.html,157
2022-04,exit_visits,/29Oct-daily-italian-lesson.html,157
2022-05,exit_visits,/29Oct-daily-italian-lesson.html,104
2022-06,exit_visits,/29Oct-daily-italian-lesson.html,66
2022-07,exit_visits,/29Oct-daily-italian-lesson.html,41
2022-08,exit_visits,/29Oct-daily-italian-lesson.html,48
2022-09,exit_visits,/29Oct-daily-italian-lesson.html,60
2022-10,exit_visits,/29Oct-daily-italian-lesson.html,96
2022-11,exit_visits,/29Oct-daily-italian-lesson.html,69
2022-12,exit_visits,/29Oct-daily-italian-lesson.html,66
2023-01,exit_visits,/29Oct-daily-italian-lesson.html,68
2023-02,exit_visits,/29Oct-daily-italian-lesson.html,73
2023-03,exit_visits,/29Oct-daily-italian-lesson.html,93
